Case,Date,SimpleDate,Year,Month,Day,Time,Hour,Minute,Street1,FullAddress,DisFm,Geo,Street2,P1,P1_icon,P1_marker,P2,P2_icon,P3,Primary,Inj,Fatal,HR,PP,Neighborhood,ViolationCode,ViolationTitle
100133446,"Tue., Feb. 09,2010",20100209,2010,2,9,5:48 PM,17,48,Broadway,"Broadway and Polk, San Francisco, CA",0,X,Polk,AUTO,car,small_blue,BICYCLE,bike2,,21801A,1,0,NO,,Nob Hill,21801A,Left-Turn or U-Turn
100138690,"Thu., Feb. 11,2010",20100211,2010,2,11,8:48 AM,8,48,Division,"Division and Vermont, San Francisco, CA",25,W,Vermont,AUTO,car,small_blue,BICYCLE,bike2,,22107,1,0,NO,,South Of Market,22107,Turning Movements and Required Signals
100139563,"Thu., Feb. 11,2010",20100211,2010,2,11,9:30 AM,9,30,Mission,"Mission and 15th, San Francisco, CA",200,S,15th,AUTO,car,small_blue,BICYCLE,bike2,,22107,1,0,YES,,Mission,22107,Turning Movements and Required Signals
100139808,"Thu., Feb. 11,2010",20100211,2010,2,11,2:02 PM,14,2,Polk,"Polk and Mc Allister, San Francisco, CA",118,N,Mc Allister,AUTO,car,small_blue,BICYCLE,bike2,,21209,1,0,YES,,Downtown,21209,Motor Vehicles and Motorized Bicycles in Bicycle Lanes
100431884,"Fri., Feb. 12,2010",20100212,2010,2,12,2:00 PM,14,0,Larkin,"Larkin and Ellis, San Francisco, CA",80,N,Ellis,AUTO,car,small_blue,BICYCLE,bike2,,21703,1,0,YES,,Downtown,21703,Following Too Closely
100142588,"Fri., Feb. 12,2010",20100212,2010,2,12,10:15 AM,10,15,Eddy,"Eddy and Larkin, San Francisco, CA",176,W,Larkin,AUTO,car,small_blue,BICYCLE,bike2,,22517,1,0,YES,,Downtown,22517,Opening and Closing Doors
100157060,"Tue., Feb. 16,2010",20100216,2010,2,16,7:30 PM,19,30,Pacific,"Pacific and Franklin, San Francisco, CA",145,W,Franklin,AUTO,car,small_blue,BICYCLE,bike2,,22107,1,0,NO,,Pacific Heights,22107,Turning Movements and Required Signals
100161936,"Wed., Feb. 17,2010",20100217,2010,2,17,9:10 PM,21,10,Market,"Market and Larkin, San Francisco, CA",0,X,Larkin,AUTO,car,small_blue,BICYCLE,bike2,,22106,1,0,YES,,Downtown,22106,Starting Parked Vehicles or Backing
100163506,"Thu., Feb. 18,2010",20100218,2010,2,18,10:55 AM,10,55,Mc Allister,"Mc Allister and Larkin, San Francisco, CA",106,W,Larkin,AUTO,car,small_blue,BICYCLE,bike2,,22107,1,0,NO,,Downtown,22107,Turning Movements and Required Signals
100169510,"Fri., Feb. 19,2010",20100219,2010,2,19,11:15 PM,23,15,Mission,"Mission and Fair, San Francisco, CA",260,S,Fair,AUTO,car,small_blue,BICYCLE,bike2,,21658A,1,0,NO,,Bernal Heights,21658A,Laned Roadways
100190424,"Fri., Feb. 26,2010",20100226,2010,2,26,12:18 PM,12,18,Hyde,"Hyde and Turk, San Francisco, CA",0,X,Turk,AUTO,car,small_blue,BICYCLE,bike2,,22107,1,0,YES,,Downtown,22107,Turning Movements and Required Signals
100194181,"Sat., Feb. 27,2010",20100227,2010,2,27,4:00 PM,16,0,Brosnan,"Brosnan and Valencia, San Francisco, CA",0,X,Valencia,AUTO,car,small_blue,BICYCLE,bike2,,22107,1,0,YES,,Mission,22107,Turning Movements and Required Signals
100200807,"Mon., Mar. 01,2010",20100301,2010,3,1,4:30 PM,16,30,18th,"18th and Mission, San Francisco, CA",180,E,Mission,AUTO,car,small_blue,BICYCLE,bike2,,22517,1,0,NO,,Mission,22517,Opening and Closing Doors
100210317,"Thu., Mar. 04,2010",20100304,2010,3,4,4:10 PM,16,10,Arguello,"Arguello and Clement, San Francisco, CA",110,S,Clement,AUTO,car,small_blue,BICYCLE,bike2,,21801A,1,0,NO,,Inner Richmond,21801A,Left-Turn or U-Turn
100221712,"Mon., Mar. 08,2010",20100308,2010,3,8,10:29 AM,10,29,Polk,"Polk and Jackson, San Francisco, CA",8,S,Jackson,AUTO,car,small_blue,BICYCLE,bike2,,22517,1,0,NO,,Nob Hill,22517,Opening and Closing Doors
100229493,"Wed., Mar. 10,2010",20100310,2010,3,10,1:25 PM,13,25,Laguna,"Laguna and Bay, San Francisco, CA",50,N,Bay,AUTO,car,small_blue,BICYCLE,bike2,,21750,1,0,NO,,Marina,21750,Overtake and Pass to Left
100233894,"Thu., Mar. 11,2010",20100311,2010,3,11,12:01 PM,12,1,5th,"5th and Market, San Francisco, CA",0,X,Market,AUTO,car,small_blue,BICYCLE,bike2,,21453,1,0,YES,,Downtown,21453,Circular Red or Red Arrow
100232571,"Thu., Mar. 11,2010",20100311,2010,3,11,10:12 AM,10,12,16th,"16th and Mississippi, San Francisco, CA",251,W,Mississippi,AUTO,car,small_blue,BICYCLE,bike2,,22107,1,0,NO,,Potrero Hill,22107,Turning Movements and Required Signals
100243396,"Sun., Mar. 14,2010",20100314,2010,3,14,1:34 PM,13,34,Florida,"Florida and 23rd, San Francisco, CA",90,N,23rd,AUTO,car,small_blue,BICYCLE,bike2,,22517,1,0,NO,,Mission,22517,Opening and Closing Doors
100249156,"Tue., Mar. 16,2010",20100316,2010,3,16,8:44 AM,8,44,Duboce,"Duboce and Valencia, San Francisco, CA",0,X,Valencia,AUTO,car,small_blue,BICYCLE,bike2,,22107,1,0,YES,,Mission,22107,Turning Movements and Required Signals
100258135,"Thu., Mar. 18,2010",20100318,2010,3,18,4:19 PM,16,19,23rd,"23rd and Valencia, San Francisco, CA",0,X,Valencia,AUTO,car,small_blue,BICYCLE,bike2,,21717,1,0,NO,,Mission,21717,Turning Across Bicycle Lane
100271494,"Mon., Mar. 22,2010",20100322,2010,3,22,7:20 PM,19,20,Duboce,"Duboce and Valencia, San Francisco, CA",0,X,Valencia,AUTO,car,small_blue,BICYCLE,bike2,,NS,1,0,YES,,Mission,,
100270719,"Mon., Mar. 22,2010",20100322,2010,3,22,3:37 PM,15,37,24th,"24th and Shotwell, San Francisco, CA",0,X,Shotwell,AUTO,car,small_blue,BICYCLE,bike2,,21801A,1,0,NO,,Mission,21801A,Left-Turn or U-Turn
100286283,"Fri., Mar. 26,2010",20100326,2010,3,26,10:55 PM,22,55,Market,"Market and Steuart, San Francisco, CA",0,X,Steuart,AUTO,car,small_blue,BICYCLE,bike2,,22106,1,0,NO,,Financial District,22106,Starting Parked Vehicles or Backing
100287714,"Sat., Mar. 27,2010",20100327,2010,3,27,12:53 PM,12,53,Market,"Market and Hermann, San Francisco, CA",125,E,Hermann,AUTO,car,small_blue,BICYCLE,bike2,,NS,1,0,NO,,South Of Market,,
100288728,"Sat., Mar. 27,2010",20100327,2010,3,27,6:47 PM,18,47,Kearny,"Kearny and Embarcadero, San Francisco, CA",2,E,Embarcadero,AUTO,car,small_blue,BICYCLE,bike2,,22107,1,0,NO,,North Beach,22107,Turning Movements and Required Signals
100298454,"Tue., Mar. 30,2010",20100330,2010,3,30,6:45 PM,18,45,5th,"5th and Parnassus, San Francisco, CA",4,N,Parnassus,AUTO,car,small_blue,BICYCLE,bike2,,21802A,1,0,NO,,Inner Sunset,21802A,Stop Signs: Intersections
100301869,"Wed., Mar. 31,2010",20100331,2010,3,31,6:05 PM,18,5,Folsom,"Folsom and 3rd, San Francisco, CA",6,E,3rd,AUTO,car,small_blue,BICYCLE,bike2,,OID,1,0,NO,,Financial District,,
100304625,"Thu., Apr. 01,2010",20100401,2010,4,1,3:52 PM,15,52,16th,"16th and Capp, San Francisco, CA",0,X,Capp,AUTO,car,small_blue,BICYCLE,bike2,,22107,1,0,NO,,Mission,22107,Turning Movements and Required Signals
100309794,"Sat., Apr. 03,2010",20100403,2010,4,3,8:15 AM,8,15,Portola,"Portola and Laguna Honda, San Francisco, CA",25,S,Laguna Honda,AUTO,car,small_blue,BICYCLE,bike2,,21658A,1,0,NO,,West Of Twin Peaks,21658A,Laned Roadways
100316686,"Mon., Apr. 05,2010",20100405,2010,4,5,5:05 PM,17,5,16th,"16th and Bryant, San Francisco, CA",0,X,Bryant,AUTO,car,small_blue,BICYCLE,bike2,,22106,1,0,NO,,Mission,22106,Starting Parked Vehicles or Backing
100327536,"Thu., Apr. 08,2010",20100408,2010,4,8,9:35 PM,21,35,6th,"6th and Market, San Francisco, CA",40,S,Market,AUTO,car,small_blue,BICYCLE,bike2,,21804,1,0,NO,,Downtown,21804,Entry Onto Highway
100326776,"Thu., Apr. 08,2010",20100408,2010,4,8,5:15 PM,17,15,Duboce,"Duboce and Valencia, San Francisco, CA",0,X,Valencia,AUTO,car,small_blue,BICYCLE,bike2,,22107,1,0,NO,,Mission,22107,Turning Movements and Required Signals
100325552,"Thu., Apr. 08,2010",20100408,2010,4,8,11:18 AM,11,18,Embarcadero,"Embarcadero and Washington, San Francisco, CA",25,S,Washington,AUTO,car,small_blue,BICYCLE,bike2,,21658A,1,0,NO,,Financial District,21658A,Laned Roadways
100328380,"Fri., Apr. 09,2010",20100409,2010,4,9,8:00 AM,8,0,Glenview,"Glenview and Portola, San Francisco, CA",0,X,Portola,AUTO,car,small_blue,BICYCLE,bike2,,21804,1,0,NO,,Twin Peaks,21804,Entry Onto Highway
100343366,"Tue., Apr. 13,2010",20100413,2010,4,13,7:52 PM,19,52,5th,"5th and Harrison, San Francisco, CA",0,X,Harrison,AUTO,car,small_blue,BICYCLE,bike2,,21800A,1,0,NO,,South Of Market,21800A,Intersections
100348918,"Thu., Apr. 15,2010",20100415,2010,4,15,1:18 PM,13,18,Ellis,"Ellis and Polk, San Francisco, CA",0,X,Polk,AUTO,car,small_blue,BICYCLE,bike2,,22107,1,0,NO,,Downtown,22107,Turning Movements and Required Signals
100349392,"Thu., Apr. 15,2010",20100415,2010,4,15,3:45 PM,15,45,9th,"9th and Mission, San Francisco, CA",0,X,Mission,AUTO,car,small_blue,BICYCLE,bike2,,21451A,1,0,NO,,South Of Market,21451A,Circular Green or Green Arrow
100352862,"Fri., Apr. 16,2010",20100416,2010,4,16,3:10 PM,15,10,Ocean,"Ocean and Pinehurst, San Francisco, CA",0,X,Pinehurst,AUTO,car,small_blue,BICYCLE,bike2,,21801A,1,0,YES,,Ocean View,21801A,Left-Turn or U-Turn
100359167,"Sun., Apr. 18,2010",20100418,2010,4,18,10:33 AM,10,33,21st,"21st and San Carlos, San Francisco, CA",40,E,San Carlos,AUTO,car,small_blue,BICYCLE,bike2,,21804A,0,0,NO,,Mission,21804A,Entry Onto Highway
100360768,"Mon., Apr. 19,2010",20100419,2010,4,19,8:30 AM,8,30,Geary,"Geary and Polk, San Francisco, CA",0,X,Polk,AUTO,car,small_blue,BICYCLE,bike2,,21801A,1,0,NO,,Downtown,21801A,Left-Turn or U-Turn
100364734,"Tue., Apr. 20,2010",20100420,2010,4,20,10:46 AM,10,46,Mission,"Mission and 22nd, San Francisco, CA",24,N,22nd,AUTO,car,small_blue,BICYCLE,bike2,,22107,1,0,YES,,Mission,22107,Turning Movements and Required Signals
100390389,"Wed., Apr. 21,2010",20100421,2010,4,21,6:56 PM,18,56,17th,"17th and Capp, San Francisco, CA",0,X,Capp,AUTO,car,small_blue,BICYCLE,bike2,,UNK,1,0,NO,,Mission,,
100374587,"Fri., Apr. 23,2010",20100423,2010,4,23,9:14 AM,9,14,North Point,"North Point and Jones, San Francisco, CA",232,E,Jones,AUTO,car,small_blue,BICYCLE,bike2,,21804,1,0,NO,,North Beach,21804,Entry Onto Highway
100379026,"Sat., Apr. 24,2010",20100424,2010,4,24,2:07 PM,14,7,Skyline,"Skyline and John Muir, San Francisco, CA",260,N,John Muir,AUTO,car,small_blue,BICYCLE,bike2,,21800A,1,0,NO,,Lakeshore,21800A,Intersections
100384172,"Mon., Apr. 26,2010",20100426,2010,4,26,8:30 AM,8,30,Clay,"Clay and Laurel, San Francisco, CA",249,E,Laurel,AUTO,car,small_blue,BICYCLE,bike2,,22517,1,0,NO,,Presidio Heights,22517,Opening and Closing Doors
100386162,"Mon., Apr. 26,2010",20100426,2010,4,26,6:05 PM,18,5,Market,"Market and Church, San Francisco, CA",503,E,Church,AUTO,car,small_blue,BICYCLE,bike2,,21801A,1,0,NO,,Castro-Upper Market,21801A,Left-Turn or U-Turn
100386009,"Mon., Apr. 26,2010",20100426,2010,4,26,5:20 PM,17,20,Embarcadero,"Embarcadero and Howard, San Francisco, CA",130,N,Howard,AUTO,car,small_blue,BICYCLE,bike2,,21658A,1,0,NO,,Financial District,21658A,Laned Roadways
100401635,"Sat., May. 01,2010",20100501,2010,5,1,11:46 AM,11,46,John F Kennedy,"John F Kennedy and Anglers Lodge, San Francisco, CA",83,E,Anglers Lodge,AUTO,car,small_blue,BICYCLE,bike2,,22517,1,0,NO,,South Of Market,22517,Opening and Closing Doors
100409435,"Mon., May. 03,2010",20100503,2010,5,3,4:32 PM,16,32,Folsom,"Folsom and Hallam, San Francisco, CA",42,W,Hallam,AUTO,car,small_blue,BICYCLE,bike2,,22517,1,0,NO,,South Of Market,22517,Opening and Closing Doors
100421592,"Thu., May. 06,2010",20100506,2010,5,6,11:48 PM,23,48,Broadway,"Broadway and Polk, San Francisco, CA",0,X,Polk,AUTO,car,small_blue,BICYCLE,bike2,,22350,1,0,YES,,Nob Hill,22350,Basic Speed Law
100423190,"Fri., May. 07,2010",20100507,2010,5,7,11:54 AM,11,54,18th,"18th and Linda, San Francisco, CA",0,X,Linda,AUTO,car,small_blue,BICYCLE,bike2,,21801A,1,0,NO,,Mission,21801A,Left-Turn or U-Turn
100424057,"Fri., May. 07,2010",20100507,2010,5,7,5:47 PM,17,47,Haight,"Haight and Masonic, San Francisco, CA",213,E,Masonic,AUTO,car,small_blue,BICYCLE,bike2,,22517,1,0,NO,,Haight-Ashbury,22517,Opening and Closing Doors
100435242,"Tue., May. 11,2010",20100511,2010,5,11,8:20 AM,8,20,Beach,"Beach and Mason, San Francisco, CA",0,X,Mason,AUTO,car,small_blue,BICYCLE,bike2,,22100B,1,0,NO,,North Beach,22100B,Turning Upon a Highway
100440702,"Wed., May. 12,2010",20100512,2010,5,12,2:57 PM,14,57,Mission,"Mission and Santa Rosa, San Francisco, CA",67,S,Santa Rosa,AUTO,car,small_blue,BICYCLE,bike2,,22517,1,0,NO,,Outer Mission,22517,Opening and Closing Doors
100448411,"Fri., May. 14,2010",20100514,2010,5,14,7:10 PM,19,10,36th,"36th and Lincoln, San Francisco, CA",0,X,Lincoln,AUTO,car,small_blue,BICYCLE,bike2,,21453B,1,0,NO,,,21453B,Circular Red or Red Arrow
100449522,"Sat., May. 15,2010",20100515,2010,5,15,1:11 AM,1,11,Ashbury,"Ashbury and Haight, San Francisco, CA",0,X,Haight,AUTO,car,small_blue,BICYCLE,bike2,,21801A,1,0,NO,,Haight-Ashbury,21801A,Left-Turn or U-Turn
100452854,"Sun., May. 16,2010",20100516,2010,5,16,7:24 AM,7,24,Stanyan,"Stanyan and Frederick, San Francisco, CA",51,W,Frederick,AUTO,car,small_blue,BICYCLE,bike2,,21453B,1,0,NO,,Haight-Ashbury,21453B,Circular Red or Red Arrow
100454521,"Sun., May. 16,2010",20100516,2010,5,16,5:01 PM,17,1,24th,"24th and Potrero, San Francisco, CA",0,X,Potrero,AUTO,car,small_blue,BICYCLE,bike2,,21801A,0,0,NO,,Mission,21801A,Left-Turn or U-Turn
100459612,"Tue., May. 18,2010",20100518,2010,5,18,7:25 AM,7,25,Fillmore,"Fillmore and Post, San Francisco, CA",0,X,Post,AUTO,car,small_blue,BICYCLE,bike2,,UNK,1,0,NO,,Western Addition,,
100471359,"Fri., May. 21,2010",20100521,2010,5,21,10:34 AM,10,34,Hyde,"Hyde and Golden Gate, San Francisco, CA",9,N,Golden Gate,AUTO,car,small_blue,BICYCLE,bike2,,21658A,1,0,YES,,Downtown,21658A,Laned Roadways
100478894,"Sun., May. 23,2010",20100523,2010,5,23,4:01 PM,16,1,3rd,"3rd and Oakdale, San Francisco, CA",0,X,Oakdale,AUTO,car,small_blue,BICYCLE,bike2,,21950A,1,0,NO,,Bayview,21950A,Right-of-Way at Crosswalks
100482516,"Mon., May. 24,2010",20100524,2010,5,24,5:58 PM,17,58,23rd,"23rd and Valencia, San Francisco, CA",0,X,Valencia,AUTO,car,small_blue,BICYCLE,bike2,,21801A,1,0,NO,,Mission,21801A,Left-Turn or U-Turn
100481574,"Mon., May. 24,2010",20100524,2010,5,24,1:58 PM,13,58,Van Ness,"Van Ness and Willow, San Francisco, CA",16,S,Willow,AUTO,car,small_blue,BICYCLE,bike2,,21750,1,0,NO,,Downtown,21750,Overtake and Pass to Left
100493789,"Thu., May. 27,2010",20100527,2010,5,27,10:23 PM,22,23,17th,"17th and Mission, San Francisco, CA",105,E,Mission,AUTO,car,small_blue,BICYCLE,bike2,,21801A,1,0,YES,,Mission,21801A,Left-Turn or U-Turn
100496385,"Fri., May. 28,2010",20100528,2010,5,28,5:49 PM,17,49,Cabrillo,"Cabrillo and 7th, San Francisco, CA",92,W,7th,AUTO,car,small_blue,BICYCLE,bike2,,21658A,1,0,NO,,Inner Richmond,21658A,Laned Roadways
100498739,"Sat., May. 29,2010",20100529,2010,5,29,2:52 PM,14,52,14th,"14th and Valencia, San Francisco, CA",53,E,Valencia,AUTO,car,small_blue,BICYCLE,bike2,,21658A,1,0,NO,,Mission,21658A,Laned Roadways
100502744,"Sun., May. 30,2010",20100530,2010,5,30,6:57 PM,18,57,Turk,"Turk and Masonic, San Francisco, CA",9,E,Masonic,AUTO,car,small_blue,BICYCLE,bike2,,21453A,1,0,NO,,Inner Richmond,21453A,Circular Red or Red Arrow
100505130,"Mon., May. 31,2010",20100531,2010,5,31,5:30 PM,17,30,John F Kennedy,"John F Kennedy and Transverse, San Francisco, CA",500,W,Transverse,AUTO,car,small_blue,BICYCLE,bike2,,22107,1,0,NO,,,22107,Turning Movements and Required Signals
100513790,"Thu., Jun. 03,2010",20100603,2010,6,3,7:30 AM,7,30,Townsend,"Townsend and 8th, San Francisco, CA",200,E,8th,AUTO,car,small_blue,BICYCLE,bike2,,22107,1,0,NO,,South Of Market,22107,Turning Movements and Required Signals
100518230,"Fri., Jun. 04,2010",20100604,2010,6,4,2:39 PM,14,39,Market,"Market and New Montgomery, San Francisco, CA",25,W,New Montgomery,AUTO,car,small_blue,BICYCLE,bike2,,OTD,1,0,NO,,Financial District,,
100528370,"Mon., Jun. 07,2010",20100607,2010,6,7,6:05 PM,18,5,Junipero Serra,"Junipero Serra and Ocean, San Francisco, CA",68,N,Ocean,AUTO,car,small_blue,BICYCLE,bike2,,22107,1,0,NO,,Lakeshore,22107,Turning Movements and Required Signals
100530579,"Tue., Jun. 08,2010",20100608,2010,6,8,12:15 PM,12,15,Geary,"Geary and Webster, San Francisco, CA",0,X,Webster,AUTO,car,small_blue,BICYCLE,bike2,,21800A,1,0,YES,,Western Addition,21800A,Intersections
100530682,"Tue., Jun. 08,2010",20100608,2010,6,8,12:30 PM,12,30,Market,"Market and Octavia, San Francisco, CA",0,X,Octavia,AUTO,car,small_blue,BICYCLE,bike2,,21717,1,0,NO,,Mission,21717,Turning Across Bicycle Lane
100531646,"Tue., Jun. 08,2010",20100608,2010,6,8,6:16 PM,18,16,16th,"16th and Folsom, San Francisco, CA",125,W,Folsom,AUTO,car,small_blue,BICYCLE,bike2,,22517,1,0,NO,,Mission,22517,Opening and Closing Doors
100532688,"Wed., Jun. 09,2010",20100609,2010,6,9,2:04 AM,2,4,Howard,"Howard and South Van Ness, San Francisco, CA",0,X,South Van Ness,AUTO,car,small_blue,BICYCLE,bike2,,NS,1,0,YES,,South Of Market,,
100547916,"Sun., Jun. 13,2010",20100613,2010,6,13,9:50 PM,21,50,Mission,"Mission and Cortland, San Francisco, CA",0,X,Cortland,AUTO,car,small_blue,BICYCLE,bike2,,21801A,1,0,NO,,Bernal Heights,21801A,Left-Turn or U-Turn
100545841,"Sun., Jun. 13,2010",20100613,2010,6,13,2:23 AM,2,23,Market,"Market and Octavia, San Francisco, CA",0,X,Octavia,AUTO,car,small_blue,BICYCLE,bike2,,22101,1,0,NO,,Mission,22101,Regulation of Turns at Intersection
100547574,"Sun., Jun. 13,2010",20100613,2010,6,13,7:06 PM,19,6,19th,"19th and Valencia, San Francisco, CA",0,X,Valencia,AUTO,car,small_blue,BICYCLE,bike2,,22107,1,0,NO,,Mission,22107,Turning Movements and Required Signals
100550339,"Mon., Jun. 14,2010",20100614,2010,6,14,4:59 PM,16,59,24th,"24th and Harrison, San Francisco, CA",0,X,Harrison,AUTO,car,small_blue,BICYCLE,bike2,,21801A,1,0,NO,,Mission,21801A,Left-Turn or U-Turn
100549859,"Mon., Jun. 14,2010",20100614,2010,6,14,2:55 PM,14,55,Market,"Market and 6th, San Francisco, CA",200,E,6th,AUTO,car,small_blue,BICYCLE,bike2,,21658A,1,0,YES,,Downtown,21658A,Laned Roadways
100555414,"Wed., Jun. 16,2010",20100616,2010,6,16,8:47 AM,8,47,24th,"24th and Noe, San Francisco, CA",133,E,Noe,AUTO,car,small_blue,BICYCLE,bike2,,22517,1,0,NO,,Noe Valley,22517,Opening and Closing Doors
100555426,"Wed., Jun. 16,2010",20100616,2010,6,16,9:22 AM,9,22,Embarcadero,"Embarcadero and Washington, San Francisco, CA",94,S,Washington,AUTO,car,small_blue,BICYCLE,bike2,,22107,1,0,NO,,Financial District,22107,Turning Movements and Required Signals
100567378,"Sat., Jun. 19,2010",20100619,2010,6,19,6:15 PM,18,15,Broadway,"Broadway and Embarcadero, San Francisco, CA",0,X,Embarcadero,AUTO,car,small_blue,BICYCLE,bike2,,22107,1,0,NO,,North Beach,22107,Turning Movements and Required Signals
100572888,"Mon., Jun. 21,2010",20100621,2010,6,21,6:03 PM,18,3,Chestnut,"Chestnut and Divisadero, San Francisco, CA",0,X,Divisadero,AUTO,car,small_blue,BICYCLE,bike2,,21802A,1,0,NO,,Marina,21802A,Stop Signs: Intersections
100575763,"Tue., Jun. 22,2010",20100622,2010,6,22,5:05 PM,17,5,Mission,"Mission and Jessie, San Francisco, CA",0,X,Jessie,AUTO,car,small_blue,BICYCLE,bike2,,21803A,1,0,NO,,South Of Market,21803A,Yield Signs: Intersections
100584899,"Fri., Jun. 25,2010",20100625,2010,6,25,2:00 PM,14,0,Polk,"Polk and Geary, San Francisco, CA",17,N,Geary,AUTO,car,small_blue,BICYCLE,bike2,,22100A,1,0,NO,,Downtown,22100A,Turning Upon a Highway
100587075,"Sat., Jun. 26,2010",20100626,2010,6,26,1:51 AM,1,51,Market,"Market and Church, San Francisco, CA",0,X,Church,AUTO,car,small_blue,BICYCLE,bike2,,21801A,1,0,NO,,Castro-Upper Market,21801A,Left-Turn or U-Turn
100590915,"Sun., Jun. 27,2010",20100627,2010,6,27,10:00 AM,10,0,Sansome,"Sansome and Pine, San Francisco, CA",16,N,Pine,AUTO,car,small_blue,BICYCLE,bike2,,22350,1,0,NO,,Financial District,22350,Basic Speed Law
100592121,"Sun., Jun. 27,2010",20100627,2010,6,27,5:20 PM,17,20,Mission,"Mission and Embarcadero, San Francisco, CA",0,X,Embarcadero,AUTO,car,small_blue,BICYCLE,bike2,,21803B,1,0,NO,,Financial District,21803B,Yield Signs: Intersections
100594622,"Mon., Jun. 28,2010",20100628,2010,6,28,1:43 PM,13,43,Market,"Market and Church, San Francisco, CA",120,W,Church,AUTO,car,small_blue,BICYCLE,bike2,,21801A,1,0,NO,,Castro-Upper Market,21801A,Left-Turn or U-Turn
100596446,"Mon., Jun. 28,2010",20100628,2010,6,28,11:55 PM,23,55,Duboce,"Duboce and Valencia, San Francisco, CA",0,X,Valencia,AUTO,car,small_blue,BICYCLE,bike2,,22107,1,0,NO,,Mission,22107,Turning Movements and Required Signals
100599246,"Tue., Jun. 29,2010",20100629,2010,6,29,7:56 PM,19,56,Lake Merced,"Lake Merced and Clearfield, San Francisco, CA",231,W,Clearfield,AUTO,car,small_blue,BICYCLE,bike2,,21751,1,0,NO,,Lakeshore,21751,Passing Without Sufficient Clearance
100597024,"Tue., Jun. 29,2010",20100629,2010,6,29,8:55 AM,8,55,14th,"14th and Landers, San Francisco, CA",54,W,Landers,AUTO,car,small_blue,BICYCLE,bike2,,22517,1,0,NO,,Castro-Upper Market,22517,Opening and Closing Doors
100597030,"Tue., Jun. 29,2010",20100629,2010,6,29,8:30 AM,8,30,19th,"19th and Wawona, San Francisco, CA",123,N,Wawona,AUTO,car,small_blue,BICYCLE,bike2,,21750,1,0,NO,,Parkside,21750,Overtake and Pass to Left
100603217,"Wed., Jun. 30,2010",20100630,2010,6,30,11:07 PM,23,7,Sutter,"Sutter and Webster, San Francisco, CA",55,E,Webster,AUTO,car,small_blue,BICYCLE,bike2,,21703,1,0,YES,,Western Addition,21703,Following Too Closely
100604704,"Thu., Jul. 01,2010",20100701,2010,7,1,12:35 PM,12,35,Ofarrell,"Ofarrell and Leavenworth, San Francisco, CA",110,E,Leavenworth,AUTO,car,small_blue,BICYCLE,bike2,,21750,1,0,NO,,Downtown,21750,Overtake and Pass to Left
100605677,"Thu., Jul. 01,2010",20100701,2010,7,1,6:08 PM,18,8,Fulton,"Fulton and 10th, San Francisco, CA",10,E,10th,AUTO,car,small_blue,BICYCLE,bike2,,21453A,1,0,NO,,,21453A,Circular Red or Red Arrow
100608433,"Fri., Jul. 02,2010",20100702,2010,7,2,4:20 PM,16,20,Capp,"Capp and 21st, San Francisco, CA",64,N,21st,AUTO,car,small_blue,BICYCLE,bike2,,22517,1,0,NO,,Mission,22517,Opening and Closing Doors
100608308,"Fri., Jul. 02,2010",20100702,2010,7,2,3:16 PM,15,16,4th,"4th and Helen Macintosh, San Francisco, CA",70,N,Helen Macintosh,AUTO,car,small_blue,BICYCLE,bike2,,22106,1,0,NO,,South Of Market,22106,Starting Parked Vehicles or Backing
100614446,"Sun., Jul. 04,2010",20100704,2010,7,4,4:40 PM,16,40,41st,"41st and Noriega, San Francisco, CA",0,X,Noriega,AUTO,car,small_blue,BICYCLE,bike2,,21802B,1,0,YES,,Outer Sunset,21802B,Stop Signs: Intersections
100614640,"Sun., Jul. 04,2010",20100704,2010,7,4,6:18 PM,18,18,20th,"20th and San Carlos, San Francisco, CA",0,X,San Carlos,AUTO,car,small_blue,BICYCLE,bike2,,21802A,1,0,NO,,Mission,21802A,Stop Signs: Intersections
100630094,"Fri., Jul. 09,2010",20100709,2010,7,9,6:01 PM,18,1,Cortland,"Cortland and Ellsworth, San Francisco, CA",61,E,Ellsworth,AUTO,car,small_blue,BICYCLE,bike2,,22517,1,0,NO,,Bernal Heights,22517,Opening and Closing Doors
100631939,"Sat., Jul. 10,2010",20100710,2010,7,10,10:13 AM,10,13,Beach,"Beach and Taylor, San Francisco, CA",0,X,Taylor,AUTO,car,small_blue,BICYCLE,bike2,,21801A,1,0,NO,,North Beach,21801A,Left-Turn or U-Turn
100634438,"Sun., Jul. 11,2010",20100711,2010,7,11,2:25 AM,2,25,10th,"10th and Fulton, San Francisco, CA",0,X,Fulton,AUTO,car,small_blue,BICYCLE,bike2,,21801A,1,0,YES,,,21801A,Left-Turn or U-Turn
100646085,"Wed., Jul. 14,2010",20100714,2010,7,14,6:19 PM,18,19,Brosnan,"Brosnan and Valencia, San Francisco, CA",0,X,Valencia,AUTO,car,small_blue,BICYCLE,bike2,,21801A,1,0,NO,,Mission,21801A,Left-Turn or U-Turn
100646546,"Wed., Jul. 14,2010",20100714,2010,7,14,9:10 PM,21,10,18th,"18th and Guerrero, San Francisco, CA",0,X,Guerrero,AUTO,car,small_blue,BICYCLE,bike2,,21801A,1,0,NO,,Mission,21801A,Left-Turn or U-Turn
